,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move_Pos
623,1,1,2,2,2,1,1,0,0,7
624,1,1,2,2,2,1,1,2,0,8
625,0,0,0,0,0,0,0,0,0,0
626,1,0,0,0,0,0,0,0,0,4
627,1,0,0,0,2,0,0,0,0,2
628,1,0,1,0,2,0,0,0,0,1
629,1,2,1,0,2,0,0,0,0,3
630,1,2,1,1,2,0,0,0,0,6
631,1,2,1,1,2,0,2,0,0,7
632,1,2,1,1,2,0,2,1,0,8
633,1,2,1,1,2,0,2,1,2,5
634,0,0,0,0,0,0,0,0,0,0
635,1,0,0,0,0,0,0,0,0,4
636,1,0,0,0,2,0,0,0,0,6
637,1,0,0,0,2,0,1,0,0,3
638,1,0,0,2,2,0,1,0,0,5
639,1,0,0,2,2,1,1,0,0,7
640,1,0,0,2,2,1,1,2,0,1
641,1,1,0,2,2,1,1,2,0,2
642,1,1,2,2,2,1,1,2,0,8
643,0,0,0,0,0,0,0,0,0,0
644,1,0,0,0,0,0,0,0,0,4
645,1,0,0,0,2,0,0,0,0,2
646,1,0,1,0,2,0,0,0,0,1
647,1,2,1,0,2,0,0,0,0,5
648,1,2,1,0,2,1,0,0,0,7
649,0,0,0,0,0,0,0,0,0,4
650,0,0,0,0,1,0,0,0,0,0
651,2,0,0,0,1,0,0,0,0,6
652,2,0,0,0,1,0,1,0,0,2
653,2,0,2,0,1,0,1,0,0,1
654,2,1,2,0,1,0,1,0,0,7
655,2,1,2,0,1,0,1,2,0,5
656,2,1,2,0,1,1,1,2,0,3
657,2,1,2,2,1,1,1,2,0,8
658,0,0,0,0,0,0,0,0,0,4
659,0,0,0,0,1,0,0,0,0,0
660,2,0,0,0,1,0,0,0,0,1
661,2,1,0,0,1,0,0,0,0,7
662,2,1,0,0,1,0,0,2,0,6
663,2,1,0,0,1,0,1,2,0,2
664,2,1,2,0,1,0,1,2,0,3
665,2,1,2,1,1,0,1,2,0,5
666,2,1,2,1,1,2,1,2,0,8
667,0,0,0,0,0,0,0,0,0,8
668,0,0,0,0,0,0,0,0,1,4
669,0,0,0,0,2,0,0,0,1,7
670,0,0,0,0,2,0,0,1,1,3
671,0,0,0,2,2,0,0,1,1,0
672,1,0,0,2,2,0,0,1,1,2
673,1,0,2,2,2,0,0,1,1,5
674,1,0,2,2,2,1,0,1,1,6
675,0,0,0,0,0,0,0,0,0,6
676,0,0,0,0,0,0,1,0,0,0
677,2,0,0,0,0,0,1,0,0,4
678,2,0,0,0,1,0,1,0,0,2
679,2,0,2,0,1,0,1,0,0,1
680,2,1,2,0,1,0,1,0,0,7
681,2,1,2,0,1,0,1,2,0,3
682,2,1,2,1,1,0,1,2,0,5
683,2,1,2,1,1,2,1,2,0,8
684,0,0,0,0,0,0,0,0,0,0
685,1,0,0,0,0,0,0,0,0,4
686,1,0,0,0,2,0,0,0,0,7
687,1,0,0,0,2,0,0,1,0,2
688,1,0,2,0,2,0,0,1,0,6
689,1,0,2,0,2,0,1,1,0,3
690,1,0,2,2,2,0,1,1,0,5
691,1,0,2,2,2,1,1,1,0,8
692,1,0,2,2,2,1,1,1,2,1
693,0,0,0,0,0,0,0,0,0,4
694,0,0,0,0,1,0,0,0,0,0
695,2,0,0,0,1,0,0,0,0,1
696,2,1,0,0,1,0,0,0,0,7
697,2,1,0,0,1,0,0,2,0,3
698,2,1,0,1,1,0,0,2,0,5
699,2,1,0,1,1,2,0,2,0,6
700,2,1,0,1,1,2,1,2,0,2
701,2,1,2,1,1,2,1,2,0,8
702,0,0,0,0,0,0,0,0,0,2
703,0,0,1,0,0,0,0,0,0,4
704,0,0,1,0,2,0,0,0,0,0
705,1,0,1,0,2,0,0,0,0,1
706,1,2,1,0,2,0,0,0,0,3
707,1,2,1,1,2,0,0,0,0,6
708,1,2,1,1,2,0,2,0,0,7
709,1,2,1,1,2,0,2,1,0,8
710,1,2,1,1,2,0,2,1,2,5
711,0,0,0,0,0,0,0,0,0,0
712,1,0,0,0,0,0,0,0,0,4
713,1,0,0,0,2,0,0,0,0,6
714,1,0,0,0,2,0,1,0,0,3
715,1,0,0,2,2,0,1,0,0,1
716,1,1,0,2,2,0,1,0,0,2
717,1,1,2,2,2,0,1,0,0,5
718,1,1,2,2,2,1,1,0,0,8
719,1,1,2,2,2,1,1,0,2,7
720,0,0,0,0,0,0,0,0,0,0
721,1,0,0,0,0,0,0,0,0,4
722,1,0,0,0,2,0,0,0,0,6
723,1,0,0,0,2,0,1,0,0,3
724,1,0,0,2,2,0,1,0,0,1
725,1,1,0,2,2,0,1,0,0,2
726,1,1,2,2,2,0,1,0,0,5
727,1,1,2,2,2,1,1,0,0,7
728,1,1,2,2,2,1,1,2,0,8
729,0,0,0,0,0,0,0,0,0,4
730,0,0,0,0,1,0,0,0,0,0
731,2,0,0,0,1,0,0,0,0,3
732,2,0,0,1,1,0,0,0,0,5
733,2,0,0,1,1,2,0,0,0,1
734,2,1,0,1,1,2,0,0,0,7
735,2,1,0,1,1,2,0,2,0,6
736,2,1,0,1,1,2,1,2,0,2
737,2,1,2,1,1,2,1,2,0,8
738,0,0,0,0,0,0,0,0,0,0
739,1,0,0,0,0,0,0,0,0,4
740,1,0,0,0,2,0,0,0,0,2
741,1,0,1,0,2,0,0,0,0,1
742,1,2,1,0,2,0,0,0,0,7
743,1,2,1,0,2,0,0,1,0,3
744,1,2,1,2,2,0,0,1,0,5
745,1,2,1,2,2,1,0,1,0,8
746,1,2,1,2,2,1,0,1,2,6
747,0,0,0,0,0,0,0,0,0,3
748,0,0,0,1,0,0,0,0,0,4
749,0,0,0,1,2,0,0,0,0,0
750,1,0,0,1,2,0,0,0,0,6
751,1,0,0,1,2,0,2,0,0,2
752,1,0,1,1,2,0,2,0,0,1
753,1,2,1,1,2,0,2,0,0,7
754,1,2,1,1,2,0,2,1,0,8
755,1,2,1,1,2,0,2,1,2,5
756,0,0,0,0,0,0,0,0,0,2
757,0,0,1,0,0,0,0,0,0,0
758,2,0,1,0,0,0,0,0,0,8
759,2,0,1,0,0,0,0,0,1,6
760,2,0,1,0,0,0,2,0,1,3
761,2,0,1,1,0,0,2,0,1,5
762,2,0,1,1,0,2,2,0,1,7
763,2,0,1,1,0,2,2,1,1,4
764,2,0,1,1,2,2,2,1,1,1
765,0,0,0,0,0,0,0,0,0,2
766,0,0,1,0,0,0,0,0,0,0
767,2,0,1,0,0,0,0,0,0,4
768,2,0,1,0,1,0,0,0,0,6
769,2,0,1,0,1,0,2,0,0,3
770,2,0,1,1,1,0,2,0,0,5
771,2,0,1,1,1,2,2,0,0,7
772,2,0,1,1,1,2,2,1,0,1
773,2,2,1,1,1,2,2,1,0,8
774,0,0,0,0,0,0,0,0,0,4
775,0,0,0,0,1,0,0,0,0,0
776,2,0,0,0,1,0,0,0,0,2
777,2,0,1,0,1,0,0,0,0,6
778,2,0,1,0,1,0,2,0,0,3
779,2,0,1,1,1,0,2,0,0,5
780,2,0,1,1,1,2,2,0,0,1
781,2,1,1,1,1,2,2,0,0,7
782,2,1,1,1,1,2,2,2,0,8
783,0,0,0,0,0,0,0,0,0,4
784,0,0,0,0,1,0,0,0,0,0
785,2,0,0,0,1,0,0,0,0,3
786,2,0,0,1,1,0,0,0,0,5
787,2,0,0,1,1,2,0,0,0,1
788,2,1,0,1,1,2,0,0,0,7
789,2,1,0,1,1,2,0,2,0,6
790,2,1,0,1,1,2,1,2,0,2
791,2,1,2,1,1,2,1,2,0,8
792,0,0,0,0,0,0,0,0,0,4
793,0,0,0,0,1,0,0,0,0,0
794,2,0,0,0,1,0,0,0,0,2
795,2,0,1,0,1,0,0,0,0,6
796,2,0,1,0,1,0,2,0,0,3
797,2,0,1,1,1,0,2,0,0,5
798,2,0,1,1,1,2,2,0,0,1
799,2,1,1,1,1,2,2,0,0,7
800,2,1,1,1,1,2,2,2,0,8
801,0,0,0,0,0,0,0,0,0,0
802,1,0,0,0,0,0,0,0,0,4
803,1,0,0,0,2,0,0,0,0,2
804,1,0,1,0,2,0,0,0,0,1
805,1,2,1,0,2,0,0,0,0,3
806,1,2,1,1,2,0,0,0,0,6
807,1,2,1,1,2,0,2,0,0,7
808,1,2,1,1,2,0,2,1,0,8
809,1,2,1,1,2,0,2,1,2,5
810,0,0,0,0,0,0,0,0,0,0
811,1,0,0,0,0,0,0,0,0,4
812,1,0,0,0,2,0,0,0,0,3
813,1,0,0,1,2,0,0,0,0,6
814,1,0,0,1,2,0,2,0,0,2
815,1,0,1,1,2,0,2,0,0,1
816,1,2,1,1,2,0,2,0,0,7
817,1,2,1,1,2,0,2,1,0,8
818,1,2,1,1,2,0,2,1,2,5
819,0,0,0,0,0,0,0,0,0,6
820,0,0,0,0,0,0,1,0,0,0
821,2,0,0,0,0,0,1,0,0,4
822,2,0,0,0,1,0,1,0,0,2
823,2,0,2,0,1,0,1,0,0,1
824,2,1,2,0,1,0,1,0,0,7
825,2,1,2,0,1,0,1,2,0,5
826,2,1,2,0,1,1,1,2,0,3
827,2,1,2,2,1,1,1,2,0,8
828,0,0,0,0,0,0,0,0,0,4
829,0,0,0,0,1,0,0,0,0,0
830,2,0,0,0,1,0,0,0,0,2
831,2,0,1,0,1,0,0,0,0,6
832,2,0,1,0,1,0,2,0,0,3
833,2,0,1,1,1,0,2,0,0,5
834,2,0,1,1,1,2,2,0,0,1
835,2,1,1,1,1,2,2,0,0,7
836,2,1,1,1,1,2,2,2,0,8
837,0,0,0,0,0,0,0,0,0,0
838,1,0,0,0,0,0,0,0,0,4
839,1,0,0,0,2,0,0,0,0,6
840,1,0,0,0,2,0,1,0,0,3
841,1,0,0,2,2,0,1,0,0,1
842,1,1,0,2,2,0,1,0,0,2
843,1,1,2,2,2,0,1,0,0,5
844,1,1,2,2,2,1,1,0,0,8
845,1,1,2,2,2,1,1,0,2,7
846,0,0,0,0,0,0,0,0,0,6
847,0,0,0,0,0,0,1,0,0,4
848,0,0,0,0,2,0,1,0,0,0
849,1,0,0,0,2,0,1,0,0,3
850,1,0,0,2,2,0,1,0,0,1
851,1,1,0,2,2,0,1,0,0,2
852,1,1,2,2,2,0,1,0,0,5
853,1,1,2,2,2,1,1,0,0,7
854,1,1,2,2,2,1,1,2,0,8
855,0,0,0,0,0,0,0,0,0,6
856,0,0,0,0,0,0,1,0,0,4
857,0,0,0,0,2,0,1,0,0,0
858,1,0,0,0,2,0,1,0,0,3
859,1,0,0,2,2,0,1,0,0,7
860,1,0,0,2,2,0,1,1,0,5
861,0,0,0,0,0,0,0,0,0,0
862,1,0,0,0,0,0,0,0,0,4
863,1,0,0,0,2,0,0,0,0,6
864,1,0,0,0,2,0,1,0,0,3
865,1,0,0,2,2,0,1,0,0,1
866,1,1,0,2,2,0,1,0,0,2
867,1,1,2,2,2,0,1,0,0,5
868,1,1,2,2,2,1,1,0,0,8
869,1,1,2,2,2,1,1,0,2,7
870,0,0,0,0,0,0,0,0,0,6
871,0,0,0,0,0,0,1,0,0,4
872,0,0,0,0,2,0,1,0,0,2
873,0,0,1,0,2,0,1,0,0,0
874,2,0,1,0,2,0,1,0,0,8
875,2,0,1,0,2,0,1,0,1,5
876,2,0,1,0,2,2,1,0,1,3
877,2,0,1,1,2,2,1,0,1,7
878,2,0,1,1,2,2,1,2,1,1
879,0,0,0,0,0,0,0,0,0,6
880,0,0,0,0,0,0,1,0,0,0
881,2,0,0,0,0,0,1,0,0,4
882,2,0,0,0,1,0,1,0,0,2
883,2,0,2,0,1,0,1,0,0,1
884,2,1,2,0,1,0,1,0,0,7
885,2,1,2,0,1,0,1,2,0,3
886,2,1,2,1,1,0,1,2,0,5
887,2,1,2,1,1,2,1,2,0,8
888,0,0,0,0,0,0,0,0,0,0
889,1,0,0,0,0,0,0,0,0,4
890,1,0,0,0,2,0,0,0,0,7
891,1,0,0,0,2,0,0,1,0,2
892,1,0,2,0,2,0,0,1,0,6
893,1,0,2,0,2,0,1,1,0,3
894,1,0,2,2,2,0,1,1,0,5
895,1,0,2,2,2,1,1,1,0,8
896,1,0,2,2,2,1,1,1,2,1
897,0,0,0,0,0,0,0,0,0,0
898,1,0,0,0,0,0,0,0,0,4
899,1,0,0,0,2,0,0,0,0,3
900,1,0,0,1,2,0,0,0,0,6
901,1,0,0,1,2,0,2,0,0,2
902,1,0,1,1,2,0,2,0,0,1
903,1,2,1,1,2,0,2,0,0,7
904,1,2,1,1,2,0,2,1,0,8
905,1,2,1,1,2,0,2,1,2,5
906,0,0,0,0,0,0,0,0,0,3
907,0,0,0,1,0,0,0,0,0,0
908,2,0,0,1,0,0,0,0,0,4
909,2,0,0,1,1,0,0,0,0,2
910,2,0,2,1,1,0,0,0,0,1
911,2,1,2,1,1,0,0,0,0,7
912,2,1,2,1,1,0,0,2,0,5
913,0,0,0,0,0,0,0,0,0,3
914,0,0,0,1,0,0,0,0,0,4
915,0,0,0,1,2,0,0,0,0,1
916,0,1,0,1,2,0,0,0,0,0
917,2,1,0,1,2,0,0,0,0,8
918,2,1,0,1,2,0,0,0,1,6
919,2,1,0,1,2,0,2,0,1,2
920,2,1,1,1,2,0,2,0,1,5
921,2,1,1,1,2,2,2,0,1,7
922,0,0,0,0,0,0,0,0,0,3
923,0,0,0,1,0,0,0,0,0,4
924,0,0,0,1,2,0,0,0,0,0
925,1,0,0,1,2,0,0,0,0,6
926,1,0,0,1,2,0,2,0,0,2
927,1,0,1,1,2,0,2,0,0,1
928,1,2,1,1,2,0,2,0,0,7
929,1,2,1,1,2,0,2,1,0,5
930,1,2,1,1,2,2,2,1,0,8
931,0,0,0,0,0,0,0,0,0,0
932,1,0,0,0,0,0,0,0,0,4
933,1,0,0,0,2,0,0,0,0,2
934,1,0,1,0,2,0,0,0,0,1
935,1,2,1,0,2,0,0,0,0,7
936,1,2,1,0,2,0,0,1,0,3
937,1,2,1,2,2,0,0,1,0,5
938,1,2,1,2,2,1,0,1,0,8
939,1,2,1,2,2,1,0,1,2,6
940,0,0,0,0,0,0,0,0,0,4
941,0,0,0,0,1,0,0,0,0,0
942,2,0,0,0,1,0,0,0,0,1
943,2,1,0,0,1,0,0,0,0,7
944,2,1,0,0,1,0,0,2,0,3
945,2,1,0,1,1,0,0,2,0,5
946,2,1,0,1,1,2,0,2,0,6
947,2,1,0,1,1,2,1,2,0,2
948,2,1,2,1,1,2,1,2,0,8
949,0,0,0,0,0,0,0,0,0,0
950,1,0,0,0,0,0,0,0,0,4
951,1,0,0,0,2,0,0,0,0,6
952,1,0,0,0,2,0,1,0,0,3
953,1,0,0,2,2,0,1,0,0,5
954,1,0,0,2,2,1,1,0,0,1
955,1,2,0,2,2,1,1,0,0,7
956,1,2,0,2,2,1,1,1,0,8
957,1,2,0,2,2,1,1,1,2,2
958,0,0,0,0,0,0,0,0,0,4
959,0,0,0,0,1,0,0,0,0,0
960,2,0,0,0,1,0,0,0,0,2
961,2,0,1,0,1,0,0,0,0,6
962,2,0,1,0,1,0,2,0,0,3
963,2,0,1,1,1,0,2,0,0,5
964,2,0,1,1,1,2,2,0,0,1
965,2,1,1,1,1,2,2,0,0,7
966,2,1,1,1,1,2,2,2,0,8
967,0,0,0,0,0,0,0,0,0,4
968,0,0,0,0,1,0,0,0,0,0
969,2,0,0,0,1,0,0,0,0,2
970,2,0,1,0,1,0,0,0,0,6
971,2,0,1,0,1,0,2,0,0,3
972,2,0,1,1,1,0,2,0,0,5
973,2,0,1,1,1,2,2,0,0,1
974,2,1,1,1,1,2,2,0,0,7
975,2,1,1,1,1,2,2,2,0,8
976,0,0,0,0,0,0,0,0,0,0
977,1,0,0,0,0,0,0,0,0,4
978,1,0,0,0,2,0,0,0,0,5
979,1,0,0,0,2,1,0,0,0,6
980,1,0,0,0,2,1,2,0,0,2
981,1,0,1,0,2,1,2,0,0,1
982,1,2,1,0,2,1,2,0,0,7
983,1,2,1,0,2,1,2,1,0,8
984,1,2,1,0,2,1,2,1,2,3
985,0,0,0,0,0,0,0,0,0,4
986,0,0,0,0,1,0,0,0,0,0
987,2,0,0,0,1,0,0,0,0,2
988,2,0,1,0,1,0,0,0,0,6
989,2,0,1,0,1,0,2,0,0,3
990,2,0,1,1,1,0,2,0,0,5
991,2,0,1,1,1,2,2,0,0,7
992,2,0,1,1,1,2,2,1,0,1
993,2,2,1,1,1,2,2,1,0,8
994,0,0,0,0,0,0,0,0,0,4
995,0,0,0,0,1,0,0,0,0,0
996,2,0,0,0,1,0,0,0,0,1
997,2,1,0,0,1,0,0,0,0,7
998,2,1,0,0,1,0,0,2,0,5
999,2,1,0,0,1,1,0,2,0,3
1000,2,1,0,2,1,1,0,2,0,6
1001,2,1,0,2,1,1,1,2,0,2
1002,2,1,2,2,1,1,1,2,0,8
1003,0,0,0,0,0,0,0,0,0,3
1004,0,0,0,1,0,0,0,0,0,0
1005,2,0,0,1,0,0,0,0,0,4
1006,2,0,0,1,1,0,0,0,0,2
1007,2,0,2,1,1,0,0,0,0,1
1008,2,1,2,1,1,0,0,0,0,5
1009,2,1,2,1,1,2,0,0,0,7
1010,0,0,0,0,0,0,0,0,0,2
1011,0,0,1,0,0,0,0,0,0,0
1012,2,0,1,0,0,0,0,0,0,3
1013,2,0,1,1,0,0,0,0,0,4
1014,2,0,1,1,2,0,0,0,0,8
1015,2,0,1,1,2,0,0,0,1,7
1016,2,0,1,1,2,0,0,2,1,1
1017,2,1,1,1,2,0,0,2,1,5
1018,2,1,1,1,2,2,0,2,1,6
1019,0,0,0,0,0,0,0,0,0,0
1020,1,0,0,0,0,0,0,0,0,4
1021,1,0,0,0,2,0,0,0,0,6
1022,1,0,0,0,2,0,1,0,0,3
1023,1,0,0,2,2,0,1,0,0,1
1024,1,1,0,2,2,0,1,0,0,2
1025,1,1,2,2,2,0,1,0,0,5
1026,1,1,2,2,2,1,1,0,0,8
1027,1,1,2,2,2,1,1,0,2,7
1028,0,0,0,0,0,0,0,0,0,6
1029,0,0,0,0,0,0,1,0,0,4
1030,0,0,0,0,2,0,1,0,0,0
1031,1,0,0,0,2,0,1,0,0,3
1032,1,0,0,2,2,0,1,0,0,1
1033,1,1,0,2,2,0,1,0,0,2
1034,1,1,2,2,2,0,1,0,0,5
1035,1,1,2,2,2,1,1,0,0,8
1036,1,1,2,2,2,1,1,0,2,7
1037,0,0,0,0,0,0,0,0,0,0
1038,1,0,0,0,0,0,0,0,0,4
1039,1,0,0,0,2,0,0,0,0,6
1040,1,0,0,0,2,0,1,0,0,3
1041,1,0,0,2,2,0,1,0,0,5
1042,1,0,0,2,2,1,1,0,0,1
1043,1,2,0,2,2,1,1,0,0,7
1044,1,2,0,2,2,1,1,1,0,8
1045,1,2,0,2,2,1,1,1,2,2
1046,0,0,0,0,0,0,0,0,0,4
1047,0,0,0,0,1,0,0,0,0,0
1048,2,0,0,0,1,0,0,0,0,2
1049,2,0,1,0,1,0,0,0,0,6
1050,2,0,1,0,1,0,2,0,0,3
1051,2,0,1,1,1,0,2,0,0,5
1052,2,0,1,1,1,2,2,0,0,1
1053,2,1,1,1,1,2,2,0,0,7
1054,2,1,1,1,1,2,2,2,0,8
1055,0,0,0,0,0,0,0,0,0,0
1056,1,0,0,0,0,0,0,0,0,4
1057,1,0,0,0,2,0,0,0,0,2
1058,1,0,1,0,2,0,0,0,0,1
1059,1,2,1,0,2,0,0,0,0,3
1060,1,2,1,1,2,0,0,0,0,6
1061,1,2,1,1,2,0,2,0,0,7
1062,1,2,1,1,2,0,2,1,0,5
1063,1,2,1,1,2,2,2,1,0,8
1064,0,0,0,0,0,0,0,0,0,6
1065,0,0,0,0,0,0,1,0,0,0
1066,2,0,0,0,0,0,1,0,0,1
1067,2,1,0,0,0,0,1,0,0,4
1068,2,1,0,0,2,0,1,0,0,8
1069,2,1,0,0,2,0,1,0,1,5
1070,2,1,0,0,2,2,1,0,1,3
1071,2,1,0,1,2,2,1,0,1,7
1072,2,1,0,1,2,2,1,2,1,2
1073,0,0,0,0,0,0,0,0,0,0
1074,1,0,0,0,0,0,0,0,0,4
1075,1,0,0,0,2,0,0,0,0,2
1076,1,0,1,0,2,0,0,0,0,1
1077,1,2,1,0,2,0,0,0,0,3
1078,1,2,1,1,2,0,0,0,0,6
1079,1,2,1,1,2,0,2,0,0,7
1080,1,2,1,1,2,0,2,1,0,5
1081,1,2,1,1,2,2,2,1,0,8
1082,0,0,0,0,0,0,0,0,0,0
1083,1,0,0,0,0,0,0,0,0,4
1084,1,0,0,0,2,0,0,0,0,6
1085,1,0,0,0,2,0,1,0,0,3
1086,1,0,0,2,2,0,1,0,0,1
1087,1,1,0,2,2,0,1,0,0,2
1088,1,1,2,2,2,0,1,0,0,5
1089,1,1,2,2,2,1,1,0,0,7
1090,1,1,2,2,2,1,1,2,0,8
1091,0,0,0,0,0,0,0,0,0,0
1092,1,0,0,0,0,0,0,0,0,4
1093,1,0,0,0,2,0,0,0,0,2
1094,1,0,1,0,2,0,0,0,0,1
1095,1,2,1,0,2,0,0,0,0,3
1096,1,2,1,1,2,0,0,0,0,6
1097,1,2,1,1,2,0,2,0,0,7
1098,1,2,1,1,2,0,2,1,0,5
1099,1,2,1,1,2,2,2,1,0,8
1100,0,0,0,0,0,0,0,0,0,3
1101,0,0,0,1,0,0,0,0,0,0
1102,2,0,0,1,0,0,0,0,0,1
1103,2,1,0,1,0,0,0,0,0,4
1104,2,1,0,1,2,0,0,0,0,8
1105,2,1,0,1,2,0,0,0,1,6
1106,2,1,0,1,2,0,2,0,1,2
1107,2,1,1,1,2,0,2,0,1,5
1108,2,1,1,1,2,2,2,0,1,7
1109,0,0,0,0,0,0,0,0,0,4
1110,0,0,0,0,1,0,0,0,0,0
1111,2,0,0,0,1,0,0,0,0,2
1112,2,0,1,0,1,0,0,0,0,6
1113,2,0,1,0,1,0,2,0,0,3
1114,2,0,1,1,1,0,2,0,0,5
1115,2,0,1,1,1,2,2,0,0,1
1116,2,1,1,1,1,2,2,0,0,7
1117,2,1,1,1,1,2,2,2,0,8
1118,0,0,0,0,0,0,0,0,0,0
1119,1,0,0,0,0,0,0,0,0,4
1120,1,0,0,0,2,0,0,0,0,2
1121,1,0,1,0,2,0,0,0,0,1
1122,1,2,1,0,2,0,0,0,0,7
1123,1,2,1,0,2,0,0,1,0,5
1124,1,2,1,0,2,2,0,1,0,3
1125,1,2,1,1,2,2,0,1,0,6
1126,1,2,1,1,2,2,2,1,0,8
1127,0,0,0,0,0,0,0,0,0,0
1128,1,0,0,0,0,0,0,0,0,4
1129,1,0,0,0,2,0,0,0,0,2
1130,1,0,1,0,2,0,0,0,0,1
1131,1,2,1,0,2,0,0,0,0,3
1132,1,2,1,1,2,0,0,0,0,6
1133,1,2,1,1,2,0,2,0,0,7
1134,1,2,1,1,2,0,2,1,0,5
1135,1,2,1,1,2,2,2,1,0,8
1136,0,0,0,0,0,0,0,0,0,0
1137,1,0,0,0,0,0,0,0,0,4
1138,1,0,0,0,2,0,0,0,0,1
1139,1,1,0,0,2,0,0,0,0,2
1140,1,1,2,0,2,0,0,0,0,6
1141,1,1,2,0,2,0,1,0,0,3
1142,1,1,2,2,2,0,1,0,0,5
1143,1,1,2,2,2,1,1,0,0,8
1144,1,1,2,2,2,1,1,0,2,7
1145,0,0,0,0,0,0,0,0,0,0
1146,1,0,0,0,0,0,0,0,0,4
1147,1,0,0,0,2,0,0,0,0,2
1148,1,0,1,0,2,0,0,0,0,1
1149,1,2,1,0,2,0,0,0,0,7
1150,1,2,1,0,2,0,0,1,0,5
1151,1,2,1,0,2,2,0,1,0,3
1152,1,2,1,1,2,2,0,1,0,6
1153,1,2,1,1,2,2,2,1,0,8
1154,0,0,0,0,0,0,0,0,0,3
1155,0,0,0,1,0,0,0,0,0,4
1156,0,0,0,1,2,0,0,0,0,8
1157,0,0,0,1,2,0,0,0,1,1
1158,0,2,0,1,2,0,0,0,1,2
1159,0,2,1,1,2,0,0,0,1,7
1160,0,0,0,0,0,0,0,0,0,8
1161,0,0,0,0,0,0,0,0,1,4
1162,0,0,0,0,2,0,0,0,1,2
1163,0,0,1,0,2,0,0,0,1,1
1164,0,2,1,0,2,0,0,0,1,7
1165,0,2,1,0,2,0,0,1,1,5
1166,0,2,1,0,2,2,0,1,1,3
1167,0,2,1,1,2,2,0,1,1,6
1168,0,2,1,1,2,2,2,1,1,0
1169,0,0,0,0,0,0,0,0,0,0
1170,1,0,0,0,0,0,0,0,0,4
1171,1,0,0,0,2,0,0,0,0,2
1172,1,0,1,0,2,0,0,0,0,1
1173,1,2,1,0,2,0,0,0,0,3
1174,1,2,1,1,2,0,0,0,0,6
1175,1,2,1,1,2,0,2,0,0,7
1176,1,2,1,1,2,0,2,1,0,5
1177,1,2,1,1,2,2,2,1,0,8
1178,0,0,0,0,0,0,0,0,0,4
1179,0,0,0,0,1,0,0,0,0,0
1180,2,0,0,0,1,0,0,0,0,2
1181,2,0,1,0,1,0,0,0,0,6
1182,2,0,1,0,1,0,2,0,0,3
1183,2,0,1,1,1,0,2,0,0,5
1184,2,0,1,1,1,2,2,0,0,1
1185,2,1,1,1,1,2,2,0,0,7
1186,2,1,1,1,1,2,2,2,0,8
1187,0,0,0,0,0,0,0,0,0,4
1188,0,0,0,0,1,0,0,0,0,0
1189,2,0,0,0,1,0,0,0,0,6
1190,2,0,0,0,1,0,1,0,0,2
1191,2,0,2,0,1,0,1,0,0,1
1192,2,1,2,0,1,0,1,0,0,7
1193,2,1,2,0,1,0,1,2,0,3
1194,2,1,2,1,1,0,1,2,0,5
1195,2,1,2,1,1,2,1,2,0,8
1196,0,0,0,0,0,0,0,0,0,0
1197,1,0,0,0,0,0,0,0,0,4
1198,1,0,0,0,2,0,0,0,0,6
1199,1,0,0,0,2,0,1,0,0,3
1200,1,0,0,2,2,0,1,0,0,1
1201,1,1,0,2,2,0,1,0,0,2
1202,1,1,2,2,2,0,1,0,0,5
1203,1,1,2,2,2,1,1,0,0,7
1204,1,1,2,2,2,1,1,2,0,8
1205,0,0,0,0,0,0,0,0,0,4
1206,0,0,0,0,1,0,0,0,0,0
1207,2,0,0,0,1,0,0,0,0,6
1208,2,0,0,0,1,0,1,0,0,2
1209,2,0,2,0,1,0,1,0,0,1
1210,2,1,2,0,1,0,1,0,0,7
1211,2,1,2,0,1,0,1,2,0,3
1212,2,1,2,1,1,0,1,2,0,5
1213,2,1,2,1,1,2,1,2,0,8
1214,0,0,0,0,0,0,0,0,0,0
1215,1,0,0,0,0,0,0,0,0,4
1216,1,0,0,0,2,0,0,0,0,6
1217,1,0,0,0,2,0,1,0,0,3
1218,1,0,0,2,2,0,1,0,0,5
1219,1,0,0,2,2,1,1,0,0,7
1220,1,0,0,2,2,1,1,2,0,1
1221,1,1,0,2,2,1,1,2,0,2
1222,1,1,2,2,2,1,1,2,0,8
1223,0,0,0,0,0,0,0,0,0,6
1224,0,0,0,0,0,0,1,0,0,0
1225,2,0,0,0,0,0,1,0,0,4
1226,2,0,0,0,1,0,1,0,0,2
1227,2,0,2,0,1,0,1,0,0,1
1228,2,1,2,0,1,0,1,0,0,7
1229,2,1,2,0,1,0,1,2,0,3
1230,2,1,2,1,1,0,1,2,0,5
1231,2,1,2,1,1,2,1,2,0,8
1232,0,0,0,0,0,0,0,0,0,6
1233,0,0,0,0,0,0,1,0,0,0
1234,2,0,0,0,0,0,1,0,0,1
1235,2,1,0,0,0,0,1,0,0,4
1236,2,1,0,0,2,0,1,0,0,8
1237,2,1,0,0,2,0,1,0,1,5
1238,2,1,0,0,2,2,1,0,1,3
1239,2,1,0,1,2,2,1,0,1,7
1240,2,1,0,1,2,2,1,2,1,2
1241,0,0,0,0,0,0,0,0,0,0
1242,1,0,0,0,0,0,0,0,0,4
1243,1,0,0,0,2,0,0,0,0,1
1244,1,1,0,0,2,0,0,0,0,2
