,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move
3071,1,0,0,1,0,0,0,2,2,4
3072,0,0,1,1,2,1,2,0,2,7
3073,0,0,0,1,2,1,2,0,0,2
3074,1,2,1,1,2,1,2,0,2,7
3075,0,0,0,0,1,2,1,0,0,0
3076,2,0,1,0,1,2,1,2,0,1
3077,1,1,0,2,1,2,0,0,0,6
3078,1,1,0,2,1,2,2,0,0,7
3079,0,1,0,0,1,0,0,2,0,3
3080,0,1,2,2,1,1,2,2,1,0
3081,1,1,2,1,1,2,0,0,2,6
3082,0,2,1,2,1,1,0,0,2,7
3083,0,2,1,2,1,1,0,1,2,6
3084,0,2,1,2,1,1,2,1,2,0
3085,1,1,2,2,1,1,0,2,2,6
3086,1,0,1,0,0,2,0,0,0,3
3087,1,2,1,2,1,2,1,0,2,7
3088,1,1,1,2,2,2,0,0,1,7
3089,0,0,0,1,0,2,1,0,0,7
3090,0,0,0,0,1,0,2,1,0,2
3091,0,1,2,2,1,2,2,1,1,0
3092,0,0,2,2,1,1,2,0,1,0
3093,1,0,2,2,1,1,2,0,1,1
3094,0,2,0,0,1,0,0,1,0,6
3095,0,2,0,0,1,0,2,1,0,5
3096,0,2,1,2,1,1,2,1,2,0
3097,2,1,1,2,1,2,0,2,1,6
3098,1,0,2,0,0,1,0,0,0,4
3099,1,2,2,1,2,1,0,0,1,6
3100,0,1,2,2,1,1,2,2,1,0
3101,1,0,2,0,0,2,1,1,0,4
3102,1,0,2,0,2,2,1,1,0,8
3103,1,0,1,0,0,2,0,0,0,8
3104,1,2,2,1,1,1,2,0,2,7
3105,0,0,1,0,0,0,0,2,1,6
3106,0,0,1,0,0,0,2,2,1,3
3107,0,2,1,1,1,2,2,2,1,0
3108,0,1,1,2,1,2,1,2,2,0
3109,0,0,0,0,1,0,1,2,0,1
3110,0,2,0,0,1,0,1,2,0,3
3111,2,1,1,1,2,2,0,2,1,6
3112,0,2,2,1,1,2,2,1,1,0
3113,0,1,1,2,1,2,1,2,2,0
3114,1,2,2,1,1,1,2,0,2,7
3115,0,0,0,0,0,2,1,0,0,8
3116,2,2,2,1,1,2,1,0,1,7
3117,0,0,0,0,1,2,1,0,0,1
3118,0,2,0,0,1,2,1,0,0,2
3119,2,2,1,1,1,2,1,0,2,7
3120,1,1,1,2,2,2,0,0,1,7
3121,1,1,2,2,1,2,0,0,1,6
3122,0,0,0,0,2,0,0,1,0,1
3123,0,1,0,0,2,0,0,1,0,8
3124,2,1,2,1,2,1,0,1,2,6
3125,0,0,0,2,1,1,2,0,0,7
3126,0,0,0,2,1,1,2,1,0,1
3127,2,2,2,1,2,1,0,1,1,6
3128,0,0,0,2,0,1,1,0,0,2
3129,1,1,2,2,2,1,1,0,2,7
3130,1,1,0,1,0,0,0,2,2,4
3131,1,1,2,1,2,1,0,2,2,6
3132,0,2,2,0,1,0,0,1,1,6
3133,0,2,2,1,1,2,2,1,1,0
3134,0,0,0,0,1,0,2,1,0,3
3135,0,0,0,2,1,1,2,1,0,0
3136,0,1,0,0,0,2,1,0,0,4
3137,0,1,0,0,2,2,1,0,0,0
3138,0,0,0,1,0,2,1,0,0,0
3139,2,2,2,1,1,2,1,0,1,7
3140,1,1,2,2,1,2,0,0,1,7
3141,1,2,2,1,2,1,0,0,1,7
3142,1,2,2,1,2,1,0,2,1,6
3143,1,1,2,2,1,2,0,0,1,6
3144,1,1,0,2,1,2,0,0,0,2
3145,1,0,1,0,0,2,0,0,0,8
3146,1,2,1,1,1,2,2,0,2,7
3147,1,0,0,1,0,0,0,2,2,1
3148,1,1,0,1,0,0,0,2,2,6
3149,1,0,1,0,0,2,0,0,0,3
3150,1,2,1,2,1,2,1,0,2,7
3151,1,1,2,2,1,2,0,0,1,7
3152,1,2,2,1,2,1,0,0,1,6
3153,1,2,1,2,1,2,2,0,1,7
3154,1,1,1,2,2,2,0,0,1,7
3155,1,2,2,2,1,1,0,0,1,7
3156,1,1,0,2,2,1,0,0,0,7
3157,1,1,2,2,2,1,0,2,1,6
3158,1,2,2,1,2,1,0,0,1,7
3159,1,2,2,1,2,1,0,2,1,6
3160,1,0,0,1,0,0,0,2,2,1
3161,1,1,0,1,0,0,0,2,2,2
3162,1,1,0,2,1,2,0,0,0,2
3163,1,2,2,1,1,2,2,0,1,7
3164,1,2,2,1,1,1,2,0,2,7
3165,1,0,2,0,0,1,0,2,0,8
3166,1,1,2,2,2,1,0,2,1,6
3167,1,0,2,0,0,2,1,1,0,4
3168,1,0,2,0,2,2,1,1,0,3
3169,1,2,2,2,1,1,0,1,2,6
3170,1,2,0,0,0,0,0,1,0,3
3171,1,0,1,2,2,1,2,1,2,1
3172,1,1,0,2,0,0,0,0,2,4
3173,1,1,2,2,1,1,0,0,2,6
3174,1,0,2,1,2,1,2,2,1,1
3175,1,0,1,1,2,1,2,2,2,1
3176,1,1,2,2,2,1,0,1,2,6
3177,1,2,0,0,2,0,0,1,0,8
3178,1,1,0,1,2,2,0,0,0,7
3179,1,1,2,1,2,2,0,2,1,6
3180,1,2,1,1,1,2,2,0,2,7
3181,1,2,0,0,0,2,0,1,0,8
3182,1,2,0,2,0,2,0,1,1,4
3183,1,1,1,2,2,2,0,0,1,6
3184,1,0,2,0,0,1,0,0,0,7
3185,1,0,2,0,0,1,0,2,0,3
3186,1,2,1,1,2,1,0,2,2,6
3187,1,2,2,2,1,1,1,0,2,7
3188,1,2,2,1,1,2,2,0,1,7
3189,1,2,1,1,2,1,0,2,2,6
3190,1,2,2,1,2,1,1,0,2,7
3191,1,2,2,1,1,2,2,0,1,7
3192,1,2,0,0,0,0,2,1,0,8
3193,1,1,2,2,1,2,0,0,1,6
3194,1,0,0,2,0,0,0,1,2,4
3195,1,1,0,2,0,1,0,2,2,4
3196,1,1,2,2,1,1,0,2,2,6
3197,1,1,2,1,1,2,0,0,2,6
3198,1,2,2,2,1,1,0,1,2,6
3199,1,1,0,2,2,1,0,0,0,8
3200,1,0,2,1,1,1,2,0,2,7
3201,1,0,2,1,1,1,2,2,2,1
3202,1,2,0,0,2,0,0,1,0,8
3203,1,2,1,1,1,2,2,0,2,7
3204,1,2,1,1,2,1,0,2,2,6
3205,1,2,0,0,0,0,2,1,0,3
3206,1,0,1,2,2,1,2,1,2,1
3207,1,2,0,0,0,2,0,1,0,6
3208,1,2,0,0,0,2,1,1,0,2
3209,1,2,2,1,1,1,0,0,2,6
3210,1,2,2,1,1,1,2,0,2,7
3211,1,2,1,1,1,2,2,0,2,7
3212,1,2,1,1,2,1,0,2,2,6
3213,1,2,1,1,2,1,0,2,2,6
3214,1,2,0,0,0,0,0,1,0,5
3215,1,2,0,0,0,2,1,1,0,4
3216,1,2,2,2,1,1,0,0,1,7
3217,1,2,2,2,1,1,0,1,2,6
3218,1,2,2,1,2,1,0,0,1,6
3219,1,2,0,1,0,0,0,1,2,6
3220,1,2,1,2,1,1,0,2,2,6
3221,1,2,1,1,2,2,1,0,2,7
3222,1,2,0,0,0,2,0,1,0,8
3223,1,2,2,1,2,2,0,1,1,6
3224,1,2,1,1,2,1,2,0,2,7
3225,1,2,1,1,2,1,0,2,2,6
3226,1,2,2,1,1,1,0,0,2,7
3227,1,2,2,1,1,1,0,2,2,6
3228,1,2,1,1,2,1,0,2,2,6
3229,1,2,2,1,2,1,0,0,1,7
3230,1,2,2,1,2,1,0,2,1,6
3231,1,2,1,2,1,2,2,0,1,7
3232,1,2,0,0,0,0,2,1,0,8
3233,1,2,1,1,2,2,1,0,2,7
3234,1,2,0,1,0,1,0,2,2,4
3235,1,2,2,1,1,1,0,2,2,6
3236,1,2,2,1,2,1,1,0,2,7
3237,1,2,2,1,2,1,0,0,1,7
3238,1,2,2,1,2,1,0,2,1,6
3239,1,2,2,1,1,1,0,0,2,7
3240,1,2,2,1,1,1,0,2,2,6
3241,1,2,0,0,2,0,0,1,0,5
3242,1,2,0,0,2,1,0,1,0,2
3243,1,2,2,2,2,1,0,1,1,6
3244,1,2,1,2,1,1,0,2,2,6
3245,1,2,0,1,0,2,0,2,1,4
3246,1,2,2,1,2,1,0,0,1,6
3247,1,2,1,1,2,1,0,2,2,6
3248,1,2,1,1,1,2,2,0,2,7
3249,1,2,2,2,1,1,0,0,1,7
3250,1,2,2,1,1,1,2,0,2,7
3251,1,2,1,1,2,2,2,0,1,7
3252,1,2,2,2,1,1,0,1,2,6
3253,1,2,0,0,1,2,0,1,0,6
3254,1,2,0,0,1,2,2,1,0,2
3255,1,2,2,1,2,1,0,0,1,7
3256,1,2,2,1,2,1,0,2,1,6
3257,1,2,2,1,2,1,1,0,2,7
3258,1,2,2,2,1,1,0,0,1,6
3259,1,2,2,1,1,2,2,0,1,7
3260,1,2,1,1,2,2,2,0,1,7
3261,1,2,0,2,0,0,0,1,1,6
3262,1,2,2,2,1,1,0,0,1,7
3263,1,2,1,1,2,2,1,0,2,7
3264,1,2,0,1,0,0,0,1,2,4
3265,1,2,1,1,2,2,0,1,2,6
3266,1,2,2,1,2,1,0,0,1,7
3267,1,2,2,1,2,1,0,2,1,6
3268,1,2,2,1,2,1,1,0,2,7
3269,1,2,1,1,2,2,2,0,1,7
3270,1,2,1,2,2,1,1,0,2,7
3271,1,2,2,2,1,1,0,1,2,6
3272,1,2,2,2,1,2,1,0,1,7
3273,1,2,2,2,1,1,0,0,1,6
3274,1,2,0,0,1,0,2,1,0,8
3275,1,2,0,0,2,0,1,1,0,5
3276,1,2,0,0,2,2,1,1,0,8
3277,1,2,1,2,1,2,2,0,1,7
3278,1,2,2,1,2,1,0,0,1,6
3279,1,2,1,1,2,2,1,0,2,7
3280,1,2,1,1,2,2,1,0,2,7
3281,1,2,1,2,2,1,1,0,2,7
3282,1,2,1,2,2,2,1,0,1,7
3283,1,2,0,0,0,2,1,1,0,3
3284,1,2,1,2,1,2,1,0,2,7
3285,1,2,1,1,2,2,1,0,2,7
3286,1,2,0,0,2,0,1,1,0,5
3287,1,2,0,0,2,2,1,1,0,3
3288,1,2,1,1,2,2,1,0,2,7
3289,1,2,2,1,1,2,1,0,2,7
3290,1,2,2,1,1,2,1,0,2,7
3291,1,2,2,1,2,1,1,0,2,7
3292,1,2,1,1,2,2,1,0,2,7
3293,1,2,2,1,2,1,1,0,2,7
3294,1,2,1,2,2,1,1,0,2,7
3295,1,2,1,2,2,1,1,0,2,7
3296,1,2,1,1,2,2,1,0,2,7
3297,1,2,1,1,2,2,1,0,2,7
3298,1,2,2,1,2,1,1,0,2,7
3299,1,2,2,1,2,1,1,0,2,7
3300,1,2,1,2,2,2,1,0,1,7
3301,1,2,1,2,2,1,1,0,2,7
3302,1,2,1,1,2,2,1,0,2,7
3303,1,2,0,0,2,2,1,1,0,8
3304,1,2,2,1,1,2,1,0,2,7
3305,1,2,2,1,1,2,1,0,2,7
3306,1,2,2,1,1,2,1,0,2,7
3307,1,2,1,2,2,1,1,0,2,7
3308,1,2,1,2,2,1,1,0,2,7
3309,1,2,1,2,2,1,1,0,2,7
3310,1,2,1,2,1,2,1,0,2,7
3311,1,2,1,2,2,2,1,0,1,7
3312,1,2,2,2,1,1,1,0,2,7
3313,1,2,2,2,1,1,1,0,2,7
3314,1,2,1,1,2,2,1,0,2,7
3315,1,2,2,2,1,1,1,0,2,7
3316,1,2,2,2,1,1,1,0,2,7
3317,1,2,1,2,1,2,1,0,2,7
3318,1,2,1,2,2,1,1,0,2,7
3319,1,2,1,2,1,2,1,0,2,7
3320,1,2,1,2,2,1,1,0,2,7
3321,1,2,1,2,1,2,1,0,2,7
3322,1,2,1,2,1,2,1,0,2,7
3323,1,2,2,2,1,1,1,0,2,7
3324,1,2,2,2,1,2,1,0,1,7
3325,1,2,1,2,2,1,1,0,2,7
3326,1,2,1,2,2,2,1,0,1,7
3327,1,2,2,2,1,2,1,0,1,7
3328,1,2,1,2,2,2,1,0,1,7
3329,1,2,2,2,1,1,1,0,2,7
3330,1,2,2,2,1,1,1,0,2,7
3331,1,2,1,2,1,2,1,0,2,7
3332,1,2,1,2,2,2,1,0,1,7
3333,1,2,2,2,1,2,1,0,1,7
3334,1,2,1,2,1,2,1,0,2,7
3335,1,2,1,2,1,2,1,0,2,7
3336,1,2,2,2,1,2,1,0,1,7
3337,1,2,1,2,2,2,1,0,1,7
3338,1,2,2,2,1,1,1,0,2,7
3339,1,2,1,2,2,1,1,0,2,7
3340,1,2,1,2,2,2,1,0,1,7
3341,1,2,1,2,1,2,1,0,2,7
3342,1,2,2,2,1,2,1,0,1,7
3343,1,2,2,2,1,1,1,0,2,7
3344,1,2,1,2,1,2,1,0,2,7
3345,1,2,1,2,1,2,1,0,2,7
3346,1,2,2,2,1,1,1,0,2,7
3347,1,2,1,2,1,2,1,0,2,7
3348,1,2,2,2,1,2,1,0,1,7
3349,1,2,2,2,1,1,1,0,2,7
3350,1,2,1,2,1,2,1,0,2,7
3351,1,2,2,2,1,2,1,0,1,7
3352,1,2,2,2,1,2,1,0,1,7
3353,1,2,2,2,1,1,1,0,2,7
3354,1,2,1,2,1,2,1,0,2,7
3355,1,2,2,2,1,1,1,0,2,7
3356,1,2,2,2,1,2,1,0,1,7
3357,1,2,2,2,1,1,1,0,2,7
